,UNC_YEAR,HSCD,COUNTRYCD,COUNTRYNM,TRADE_COUNTRYCD,TRADE_HSCD,TARIFF_AVG,SNDIST,NY_GDP_MKTP_CD,NY_GDP_MKTP_CD_1Y,SP_POP_TOTL,PA_NUS_FCRF,IC_BUS_EASE_DFRN_DB,KMDIST,TRADE_HSCD_COUNTRYCD,KR_TRADE_HSCD_COUNTRYCD
2267,2018,392610,604,Peru,43743198163,2317298733.0,5.3,10905.16732,222044970486,211007207484,31989256.0,2.7018990260000004,67.76048,16329.76465,4199726.0,5157.8354
2268,2018,392610,608,Philippines,119619804041,2317298733.0,14.3,7320.830779000001,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,29497675.0,473536.06
2269,2018,392610,616,Poland,271014771734,2317298733.0,1.6,3966.956274,587411745162,526508877305,37974750.0,3.1606166669999998,77.85723,7753.967285,34467082.0,23093.982
2270,2018,392610,643,Russian Federation,246605953599,2317298733.0,6.1,3808.351268,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,18267712.0,29685.367
2271,2018,392610,682,Saudi Arabia,148653112350,2317298733.0,4.5,5237.34782,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973000001,19516779.0,85804.96
2272,2018,392610,699,India,517005871911,2317298733.0,9.0,5834.7632189999995,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,13387830.0,521591.47
2273,2018,392610,702,Singapore,385054245178,2317298733.0,0.0,7326.407107999999,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,34911479.0,279727.06
2274,2018,392610,704,Viet Nam,238190033672,2317298733.0,21.5,6028.4224380000005,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,33006365.0,873513.25
2275,2018,392610,710,South Africa,96117430662,2317298733.0,16.4,8077.551941,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,11208671.0,21877.23
2276,2018,392610,724,Spain,380074959825,2317298733.0,1.6,4857.648368,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,65584752.0,41358.84
2277,2018,392610,757,Switzerland,289593607423,2317298733.0,0.8,4799.406213,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,27479673.0,18769.57
2278,2018,392610,784,United Arab Emirates,254510973245,2317298733.0,4.5,5597.516516,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,34273456.0,312246.22
2279,2018,392610,792,Turkey,234394880098,2317298733.0,3.2,3353.891775,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,10666213.0,44315.58
2280,2018,392610,818,Egypt,94326188483,2317298733.0,7.4,4780.698279,249712999437,235733695652,98423595.0,6.870325,55.797630000000005,8497.368164,6152827.0,10995.7295
2281,2018,392610,826,United Kingdom,723877103929,2317298733.0,1.6,4671.775157,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,102549368.0,90804.24
2282,2018,392610,842,USA,2629608381499,2317298733.0,,8379.812623,20580159776000,19519353692000,326687501.0,1.0,83.35240999999999,11065.70215,372254801.0,1106386.6
2283,2018,392590,12,Algeria,42196119729,5943699782.0,29.0,3047.230275,175405660377,170163165961,42228429.0,100.6914333,46.226859999999995,9954.009766,22113514.0,29362.516
2284,2018,392590,36,Australia,240422685574,5943699782.0,3.2,12890.22098,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,79609186.0,153999.53
2285,2018,392590,40,Austria,186965232670,5943699782.0,1.6,3930.632987,455094861902,417237869116,8840521.0,,78.70694,8289.029297,209764999.0,4939.3325
2286,2018,392590,76,Brazil,185290138433,5943699782.0,17.2,9947.963962,1885482534238,2062831045936,209469333.0,2.1560891509999998,55.80145,18364.50586,15222034.0,201029.95
2287,2018,392590,104,Myanmar,21113013351,5943699782.0,3.0,4988.0486009999995,76168043982,68945867478,53708395.0,933.5704541000001,42.97482,3796.142578,2815625.0,83885.516
2288,2018,392590,124,Canada,462631936513,5943699782.0,2.6,7787.944299,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,213941714.0,200303.28
2289,2018,392590,144,Sri Lanka,18419136335,5943699782.0,29.2,7616.018511,88425889592,87428125558,21670000.0,129.0690309,59.95121999999999,5840.512695,11580868.0,52780.008
2290,2018,392590,152,Chile,75903274076,5943699782.0,3.2,10529.97804,298258019275,277044950259,18729160.0,495.2728776000001,71.95100000000001,18375.18164,28887984.0,22211.035
2291,2018,392590,156,China,2162214649902,5943699782.0,12.1,6698.378766,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.6510619999999,43887493.0,857604.6
2292,2018,392590,203,Czechia,186473607616,5943699782.0,1.6,3314.328434,248908731818,218628940952,10629928.0,19.57058333,76.42161999999999,8262.0625,102068420.0,52787.176
2293,2018,392590,251,France,667420759741,5943699782.0,1.6,4286.315659000001,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,401449400.0,9111.646
2294,2018,392590,276,Germany,1315409332891,5943699782.0,1.6,3851.8637659999995,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,443676698.0,80578.76
2295,2018,392590,320,Guatemala,13969525515,5943699782.0,6.1,7485.887866,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,4210910.0,1884.1295
2296,2018,392590,344,"China, Hong Kong SAR",643394798125,5943699782.0,0.0,7004.572345999999,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,12382766.0,173895.7
2297,2018,392590,360,Indonesia,191443243509,5943699782.0,18.9,8577.354675,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,16443468.0,496708.0
2298,2018,392590,364,Iran,49556486747,5943699782.0,55.0,3692.4910619999996,453996479250,445345256459,81800269.0,18414.44801,55.696780000000004,6562.448242,28398003.0,46095.547
2299,2018,392590,381,Italy,506856859377,5943699782.0,1.6,3481.729716,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,83933768.0,6460.507
2300,2018,392590,392,Japan,759875312417,5943699782.0,1.1,7774.5277989999995,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,118254391.0,3669340.0
2301,2018,392590,398,Kazakhstan,34721768925,5943699782.0,6.2,4569.158898,179339994859,166805800596,18276498.5,152.12916669999998,76.87746,4227.771973,41933188.0,503147.75
2302,2018,392590,414,Kuwait,37380235154,5943699782.0,4.5,4607.035877,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024901999999,10302654.0,1200076.5
2303,2018,392590,458,Malaysia,221735105989,5943699782.0,18.7,7396.482887,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,16680852.0,1640951.8
2304,2018,392590,484,Mexico,473441791355,5943699782.0,11.9,9135.527036,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,72268820.0,151618.53
2305,2018,392590,496,Mongolia,6125977140,5943699782.0,5.0,5682.298422999999,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.1032710000002,3392522.0,131621.22
2306,2018,392590,528,Netherlands,548417493258,5943699782.0,1.6,4082.9528020000002,914043438180,833869641687,17231624.0,,76.08463,8573.182617,274686828.0,8708.344
2307,2018,392590,554,New Zealand,45058310241,5943699782.0,3.4,14108.131630000002,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,19292555.0,72681.25
2308,2018,392590,579,Norway,92821296616,5943699782.0,0.0,3692.190147,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,70657099.0,21585.543
2309,2018,392590,604,Peru,43743198163,5943699782.0,5.3,9221.455867,222044970486,211007207484,31989256.0,2.7018990260000004,67.76048,16329.76465,11678543.0,395.30917
2310,2018,392590,608,Philippines,119619804041,5943699782.0,14.1,7715.077584000001,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,26272135.0,1520704.8
2311,2018,392590,616,Poland,271014771734,5943699782.0,1.6,3488.2702280000003,587411745162,526508877305,37974750.0,3.1606166669999998,77.85723,7753.967285,171968678.0,56789.297
2312,2018,392590,643,Russian Federation,246605953599,5943699782.0,6.2,3613.8368520000004,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,167673355.0,2052928.9
2313,2018,392590,682,Saudi Arabia,148653112350,5943699782.0,4.5,4740.656091,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973000001,17470151.0,118238.99
2314,2018,392590,699,India,517005871911,5943699782.0,8.3,5113.600213000001,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,67560053.0,1302576.5
2315,2018,392590,702,Singapore,385054245178,5943699782.0,0.0,8564.202913,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,21591460.0,1036059.1
2316,2018,392590,704,Viet Nam,238190033672,5943699782.0,21.3,7411.540926000001,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,38964359.0,1085247.1
2317,2018,392590,710,South Africa,96117430662,5943699782.0,16.4,8191.100411,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,16697445.0,209662.7
2318,2018,392590,724,Spain,380074959825,5943699782.0,1.6,4651.498254,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,118814516.0,11013.799
2319,2018,392590,757,Switzerland,289593607423,5943699782.0,0.9,3979.8599240000003,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,127981165.0,2588.3494
2320,2018,392590,784,United Arab Emirates,254510973245,5943699782.0,4.5,4697.184957,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,35618447.0,1954616.9
2321,2018,392590,792,Turkey,234394880098,5943699782.0,3.2,3370.046388,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,24973722.0,222438.81
2322,2018,392590,818,Egypt,94326188483,5943699782.0,29.7,3816.4170520000002,249712999437,235733695652,98423595.0,6.870325,55.797630000000005,8497.368164,22176432.0,63981.19
2323,2018,392590,826,United Kingdom,723877103929,5943699782.0,1.6,4092.1442939999997,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,259003526.0,6869702.5
2324,2018,392590,842,USA,2629608381499,5943699782.0,,7810.850409000001,20580159776000,19519353692000,326687501.0,1.0,83.35240999999999,11065.70215,800649634.0,765490.0
2325,2018,392490,12,Algeria,42196119729,8241261867.0,29.0,3442.9025509999997,175405660377,170163165961,42228429.0,100.6914333,46.226859999999995,9954.009766,11153804.0,4292.401
2326,2018,392490,36,Australia,240422685574,8241261867.0,3.2,12590.99147,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,277476336.0,422004.16
2327,2018,392490,40,Austria,186965232670,8241261867.0,1.6,4393.525621,455094861902,417237869116,8840521.0,,78.70694,8289.029297,71152244.0,172653.05
2328,2018,392490,56,Belgium,461444842911,8241261867.0,1.6,4417.054922,543734366831,502698069367,11427054.0,,72.18146,8722.114258,109658740.0,251727.72
2329,2018,392490,76,Brazil,185290138433,8241261867.0,17.2,10239.95421,1885482534238,2062831045936,209469333.0,2.1560891509999998,55.80145,18364.50586,39504180.0,77043.02
2330,2018,392490,104,Myanmar,21113013351,8241261867.0,5.0,5286.025019,76168043982,68945867478,53708395.0,933.5704541000001,42.97482,3796.142578,15615700.0,24654.146
2331,2018,392490,124,Canada,462631936513,8241261867.0,2.6,8308.235492,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,318533250.0,1086454.1
2332,2018,392490,144,Sri Lanka,18419136335,8241261867.0,14.6,6288.265758,88425889592,87428125558,21670000.0,129.0690309,59.95121999999999,5840.512695,10189927.0,62355.656
2333,2018,392490,152,Chile,75903274076,8241261867.0,3.2,10723.189409999999,298258019275,277044950259,18729160.0,495.2728776000001,71.95100000000001,18375.18164,45648641.0,41107.71
2334,2018,392490,156,China,2162214649902,8241261867.0,12.0,6586.652847,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.6510619999999,136730581.0,14759255.0
2335,2018,392490,203,Czechia,186473607616,8241261867.0,1.6,4053.478415,248908731818,218628940952,10629928.0,19.57058333,76.42161999999999,8262.0625,69316300.0,62463.188
2336,2018,392490,251,France,667420759741,8241261867.0,1.6,4675.347313,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,303342246.0,233889.86
2337,2018,392490,276,Germany,1315409332891,8241261867.0,1.6,4421.01506,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,447665596.0,726935.6
2338,2018,392490,320,Guatemala,13969525515,8241261867.0,11.2,9426.206068000001,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,9767194.0,1802.7772
2339,2018,392490,344,"China, Hong Kong SAR",643394798125,8241261867.0,0.0,7094.122345000001,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,115860804.0,3315594.8
2340,2018,392490,360,Indonesia,191443243509,8241261867.0,18.8,8635.099175,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,69314278.0,1905463.1
2341,2018,392490,364,Iran,49556486747,8241261867.0,55.0,4166.513083,453996479250,445345256459,81800269.0,18414.44801,55.696780000000004,6562.448242,21018912.0,26096.508
2342,2018,392490,381,Italy,506856859377,8241261867.0,1.6,3484.842528,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,115452276.0,120823.56
2343,2018,392490,392,Japan,759875312417,8241261867.0,1.1,8420.806462,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,337630473.0,3587232.2
2344,2018,392490,398,Kazakhstan,34721768925,8241261867.0,6.2,4487.0114140000005,179339994859,166805800596,18276498.5,152.12916669999998,76.87746,4227.771973,19098127.0,36729.734
2345,2018,392490,414,Kuwait,37380235154,8241261867.0,4.5,4459.839612,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024901999999,16502052.0,59763.215
2346,2018,392490,458,Malaysia,221735105989,8241261867.0,6.3,7513.161466,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,32497261.0,492396.16
2347,2018,392490,484,Mexico,473441791355,8241261867.0,5.9,9333.215048,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,105201571.0,104077.305
2348,2018,392490,496,Mongolia,6125977140,8241261867.0,5.0,5314.324208,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.1032710000002,2291246.0,212418.28
2349,2018,392490,528,Netherlands,548417493258,8241261867.0,1.6,4365.604568,914043438180,833869641687,17231624.0,,76.08463,8573.182617,185337180.0,83427.49
2350,2018,392490,554,New Zealand,45058310241,8241261867.0,3.5,13796.3196,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,27757183.0,377369.9
2351,2018,392490,579,Norway,92821296616,8241261867.0,0.0,4684.460532,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,36417309.0,201853.05
2352,2018,392490,604,Peru,43743198163,8241261867.0,5.3,10417.317720000001,222044970486,211007207484,31989256.0,2.7018990260000004,67.76048,16329.76465,10905625.0,27865.55
2353,2018,392490,608,Philippines,119619804041,8241261867.0,14.3,7977.916684000001,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,99642053.0,2155460.0
2354,2018,392490,616,Poland,271014771734,8241261867.0,1.6,4378.854046,587411745162,526508877305,37974750.0,3.1606166669999998,77.85723,7753.967285,105969331.0,56224.793
2355,2018,392490,643,Russian Federation,246605953599,8241261867.0,6.2,4350.42875,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,129483664.0,711983.6
2356,2018,392490,682,Saudi Arabia,148653112350,8241261867.0,4.5,4344.80392,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973000001,39227847.0,143106.11
2357,2018,392490,699,India,517005871911,8241261867.0,9.0,5209.254557,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,45949905.0,175324.16
2358,2018,392490,702,Singapore,385054245178,8241261867.0,0.0,8101.978061,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,101467834.0,2311739.5
2359,2018,392490,704,Viet Nam,238190033672,8241261867.0,24.1,6746.086192,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,55998293.0,1840165.6
2360,2018,392490,710,South Africa,96117430662,8241261867.0,16.4,7765.184161,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,33383370.0,130007.12
2361,2018,392490,724,Spain,380074959825,8241261867.0,1.6,5214.205707,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,144576635.0,373900.66
2362,2018,392490,757,Switzerland,289593607423,8241261867.0,0.8,4569.169454999999,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,73173913.0,139284.77
2363,2018,392490,784,United Arab Emirates,254510973245,8241261867.0,4.5,5240.5143020000005,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,66844730.0,263313.56
2364,2018,392490,792,Turkey,234394880098,8241261867.0,3.2,3637.3650450000005,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,24819668.0,233441.48
2365,2018,392490,818,Egypt,94326188483,8241261867.0,44.6,4309.035487,249712999437,235733695652,98423595.0,6.870325,55.797630000000005,8497.368164,8336694.0,6096.472
2366,2018,392490,826,United Kingdom,723877103929,8241261867.0,1.6,4785.9925969999995,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,250207677.0,612469.7
2367,2018,392490,842,USA,2629608381499,8241261867.0,,7769.8974,20580159776000,19519353692000,326687501.0,1.0,83.35240999999999,11065.70215,2656395419.0,26025904.0
2368,2018,392410,12,Algeria,42196119729,10762897395.0,26.8,3915.116412,175405660377,170163165961,42228429.0,100.6914333,46.226859999999995,9954.009766,14146453.0,10316.529
2369,2018,392410,36,Australia,240422685574,10762897395.0,3.2,11786.06143,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,239188700.0,3199658.2
2370,2018,392410,40,Austria,186965232670,10762897395.0,1.6,4567.226957,455094861902,417237869116,8840521.0,,78.70694,8289.029297,128189299.0,783547.75
2371,2018,392410,56,Belgium,461444842911,10762897395.0,1.6,4480.328878,543734366831,502698069367,11427054.0,,72.18146,8722.114258,253065360.0,2518840.0
2372,2018,392410,76,Brazil,185290138433,10762897395.0,17.2,10219.73621,1885482534238,2062831045936,209469333.0,2.1560891509999998,55.80145,18364.50586,76868163.0,229662.12
2373,2018,392410,104,Myanmar,21113013351,10762897395.0,4.8,5640.2708840000005,76168043982,68945867478,53708395.0,933.5704541000001,42.97482,3796.142578,6529342.0,60266.035
2374,2018,392410,124,Canada,462631936513,10762897395.0,2.6,8474.998287999999,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,412873929.0,1189516.8
2375,2018,392410,144,Sri Lanka,18419136335,10762897395.0,29.2,6857.536295,88425889592,87428125558,21670000.0,129.0690309,59.95121999999999,5840.512695,13707378.0,16672.592
2376,2018,392410,152,Chile,75903274076,10762897395.0,3.2,10615.223170000001,298258019275,277044950259,18729160.0,495.2728776000001,71.95100000000001,18375.18164,73404778.0,986247.94
2377,2018,392410,156,China,2162214649902,10762897395.0,12.0,6738.956631999999,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.6510619999999,132143095.0,21106352.0
2378,2018,392410,203,Czechia,186473607616,10762897395.0,1.6,3785.0413,248908731818,218628940952,10629928.0,19.57058333,76.42161999999999,8262.0625,89876665.0,142274.45
2379,2018,392410,251,France,667420759741,10762897395.0,1.6,4782.167375999999,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,488394439.0,267423.03
2380,2018,392410,276,Germany,1315409332891,10762897395.0,1.6,4160.05165,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,628997401.0,2938075.5
2381,2018,392410,320,Guatemala,13969525515,10762897395.0,9.2,9124.982369,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,39756003.0,14923.258
2382,2018,392410,344,"China, Hong Kong SAR",643394798125,10762897395.0,0.0,6950.7838280000005,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,147382129.0,916922.2
2383,2018,392410,360,Indonesia,191443243509,10762897395.0,20.0,8226.8971,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,25031243.0,1428309.9
2384,2018,392410,364,Iran,49556486747,10762897395.0,55.0,3938.5608079999997,453996479250,445345256459,81800269.0,18414.44801,55.696780000000004,6562.448242,26405028.0,119898.52
2385,2018,392410,381,Italy,506856859377,10762897395.0,1.6,3849.9842259999996,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,237986163.0,95472.59
2386,2018,392410,392,Japan,759875312417,10762897395.0,1.1,7750.382431999999,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,311130315.0,19218036.0
2387,2018,392410,398,Kazakhstan,34721768925,10762897395.0,6.1,5222.223142,179339994859,166805800596,18276498.5,152.12916669999998,76.87746,4227.771973,14386651.0,165733.58
2388,2018,392410,414,Kuwait,37380235154,10762897395.0,4.5,5215.61465,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024901999999,56695105.0,570759.7
2389,2018,392410,458,Malaysia,221735105989,10762897395.0,18.8,7953.0698409999995,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,28534376.0,819756.94
2390,2018,392410,484,Mexico,473441791355,10762897395.0,11.9,9544.049549,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,142560461.0,1265370.6
2391,2018,392410,496,Mongolia,6125977140,10762897395.0,5.0,5742.247955,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.1032710000002,2913545.0,427916.62
2392,2018,392410,528,Netherlands,548417493258,10762897395.0,1.6,4053.040647,914043438180,833869641687,17231624.0,,76.08463,8573.182617,292156667.0,87814.42
2393,2018,392410,554,New Zealand,45058310241,10762897395.0,1.7,13267.68213,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,42269857.0,373610.62
2394,2018,392410,579,Norway,92821296616,10762897395.0,0.0,4449.272767,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,59226024.0,203410.77
2395,2018,392410,604,Peru,43743198163,10762897395.0,5.3,10282.5469,222044970486,211007207484,31989256.0,2.7018990260000004,67.76048,16329.76465,34012271.0,162552.75
2396,2018,392410,608,Philippines,119619804041,10762897395.0,14.3,7980.666396,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,41226876.0,965874.9
2397,2018,392410,616,Poland,271014771734,10762897395.0,1.6,4233.798698,587411745162,526508877305,37974750.0,3.1606166669999998,77.85723,7753.967285,124197793.0,632518.4
2398,2018,392410,643,Russian Federation,246605953599,10762897395.0,6.1,4271.759515,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,88435936.0,425786.94
2399,2018,392410,682,Saudi Arabia,148653112350,10762897395.0,4.5,4981.075609,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973000001,152605125.0,2275685.2
2400,2018,392410,699,India,517005871911,10762897395.0,8.4,5491.274282,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,26576876.0,265379.4
2401,2018,392410,702,Singapore,385054245178,10762897395.0,0.0,7936.1419049999995,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,127180786.0,1475292.8
2402,2018,392410,704,Viet Nam,238190033672,10762897395.0,23.8,7161.7022560000005,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,73798874.0,1333823.4
2403,2018,392410,710,South Africa,96117430662,10762897395.0,16.4,8208.068556999999,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,37102527.0,174540.11
2404,2018,392410,724,Spain,380074959825,10762897395.0,1.6,4960.776004,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,175363655.0,134511.69
2405,2018,392410,757,Switzerland,289593607423,10762897395.0,0.6,4621.929613,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,106135412.0,227213.64
2406,2018,392410,784,United Arab Emirates,254510973245,10762897395.0,4.5,5605.697022,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,122361588.0,2194930.2
2407,2018,392410,792,Turkey,234394880098,10762897395.0,3.2,3643.236213,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,28857389.0,39682.56
2408,2018,392410,818,Egypt,94326188483,10762897395.0,44.6,4087.80351,249712999437,235733695652,98423595.0,6.870325,55.797630000000005,8497.368164,18450481.0,94924.516
2409,2018,392410,826,United Kingdom,723877103929,10762897395.0,1.6,4896.634975999999,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,442309901.0,1115300.2
2410,2018,392410,842,USA,2629608381499,10762897395.0,,8152.365441,20580159776000,19519353692000,326687501.0,1.0,83.35240999999999,11065.70215,3152209597.0,12773277.0
2411,2018,392390,12,Algeria,42196119729,9087871774.0,29.0,3396.125668,175405660377,170163165961,42228429.0,100.6914333,46.226859999999995,9954.009766,5784052.0,12614.437
2412,2018,392390,36,Australia,240422685574,9087871774.0,3.2,12122.32031,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,171233667.0,3989507.8
2413,2018,392390,40,Austria,186965232670,9087871774.0,1.6,4070.7800880000004,455094861902,417237869116,8840521.0,,78.70694,8289.029297,206246630.0,112889.02
2414,2018,392390,56,Belgium,461444842911,9087871774.0,1.6,4470.390934,543734366831,502698069367,11427054.0,,72.18146,8722.114258,202098887.0,214144.28
2415,2018,392390,76,Brazil,185290138433,9087871774.0,17.2,10237.26617,1885482534238,2062831045936,209469333.0,2.1560891509999998,55.80145,18364.50586,44636055.0,2123135.0
2416,2018,392390,104,Myanmar,21113013351,9087871774.0,4.9,5397.262659,76168043982,68945867478,53708395.0,933.5704541000001,42.97482,3796.142578,5749952.0,36742.645
2417,2018,392390,124,Canada,462631936513,9087871774.0,1.3,8427.453843000001,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,461394068.0,1557121.8
2418,2018,392390,144,Sri Lanka,18419136335,9087871774.0,15.0,6387.438802000001,88425889592,87428125558,21670000.0,129.0690309,59.95121999999999,5840.512695,14723977.0,17.308535
2419,2018,392390,152,Chile,75903274076,9087871774.0,3.2,10590.27873,298258019275,277044950259,18729160.0,495.2728776000001,71.95100000000001,18375.18164,28790001.0,66221.3
2420,2018,392390,156,China,2162214649902,9087871774.0,14.2,6444.280046,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.6510619999999,285358028.0,41219576.0
2421,2018,392390,203,Czechia,186473607616,9087871774.0,1.6,4058.706525,248908731818,218628940952,10629928.0,19.57058333,76.42161999999999,8262.0625,102522606.0,232779.45
2422,2018,392390,251,France,667420759741,9087871774.0,1.6,4511.735871,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,331107487.0,796968.8
2423,2018,392390,276,Germany,1315409332891,9087871774.0,1.6,4576.9860770000005,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,584188314.0,3047162.0
2424,2018,392390,320,Guatemala,13969525515,9087871774.0,5.8,9921.396008,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,11382163.0,13892.998
2425,2018,392390,344,"China, Hong Kong SAR",643394798125,9087871774.0,0.0,7391.961971,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,110359838.0,1059424.6
2426,2018,392390,360,Indonesia,191443243509,9087871774.0,14.2,8552.076261,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,103229144.0,1730032.0
2427,2018,392390,364,Iran,49556486747,9087871774.0,20.0,4375.5537939999995,453996479250,445345256459,81800269.0,18414.44801,55.696780000000004,6562.448242,6090671.0,6811.7266
2428,2018,392390,381,Italy,506856859377,9087871774.0,1.6,4444.621732,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,179929068.0,1558408.9
2429,2018,392390,392,Japan,759875312417,9087871774.0,1.1,8352.605105,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,228714246.0,21186526.0
