UNC_YEAR,HSCD,COUNTRYCD,COUNTRYNM,TRADE_COUNTRYCD,TRADE_HSCD,TARIFF_AVG,SNDIST,NY_GDP_MKTP_CD,NY_GDP_MKTP_CD_1Y,SP_POP_TOTL,PA_NUS_FCRF,IC_BUS_EASE_DFRN_DB,KMDIST,TRADE_HSCD_COUNTRYCD,KR_TRADE_HSCD_COUNTRYCD
2017,330430,398,Kazakhstan,29345907738 ,1527592883 ,6.5,5017.324965,166805800596 ,137278320084 ,18037776,326.0010227,74.84879,4227.771973,5070501,4946
2017,330430,414,Kuwait,33568329846 ,1527592883 ,5,4735.822199,120707220574 ,109419728567 ,4056099,0.303349758,59.96924,7181.024902,4950653,98212
2017,330430,458,Malaysia,194720148769 ,1527592883 ,0,7303.054799,319112136545 ,301255380276 ,31105028,4.300440878,78.27291,4614.067383,6700030,608032
2017,330430,484,Mexico,420369113272 ,1527592883 ,10,9258.356718,1158913035796 ,1078490651625 ,124777324,18.92651667,73.39408333,12066.00781,28598764,121016
2017,330430,496,Mongolia,4337305039 ,1527592883 ,5,5723.050192,11425755280 ,11186734674 ,3113779,2439.777201,66.1351,2003.103271,259937,15493
2017,330430,528,Netherlands,450075522630 ,1527592883 ,0,5295.821214,833869641687 ,783528181705 ,17131296,,75.57281,8573.182617,58960748,17115
2017,330430,554,New Zealand,40128397719 ,1527592883 ,0,12550.65091,205415864858 ,188223664747 ,4793900,1.407408333,87.16633,10293.83691,6812318,19947
2017,330430,579,Norway,85525812090 ,1527592883 ,0,4174.096001,398393955269 ,368819929542 ,5276968,8.271666667,82.35614,7730.766602,14548175,375756
2017,330430,604,Peru,39763884637 ,1527592883 ,1.8,8356.429356,211007207484 ,191895943824 ,31444297,3.260488491,67.5175,16329.76465,5954460,6152
2017,330430,608,Philippines,101889431966 ,1527592883 ,0,7201.356766,328480738147 ,318627003966 ,105173264,50.40371979,59.25872,2615.750732,547054,57371
2017,330430,616,Poland,217978575741 ,1527592883 ,0,3536.891264,526508877305 ,472630364208 ,37974826,3.779333333,77.68044,7753.967285,46597976,82050
2017,330430,643,Russian Federation,228212749972 ,1527592883 ,6.5,3574.228337,1574199387071 ,1276786979222 ,144496740,58.34280119,75.21312667,6614.064453,56050201,749329
2017,330430,682,Saudi Arabia,134519106951 ,1527592883 ,5,4529.063811,688586244287 ,644935541446 ,33099147,3.75,59.44422,7557.271973,48389568,612139
2017,330430,699,India,444052307098 ,1527592883 ,0,5205.551904,2652754685835 ,2294797978292 ,1338658835,65.12156865,55.90158667,4692.671875,677921,10260
2017,330430,702,Singapore,327709659599 ,1527592883 ,0,7624.532613,341863349989 ,318652334419 ,5612253,1.380925,85.44138,4676.682617,9771818,639100
2017,330430,704,Viet Nam,213215271369 ,1527592883 ,13.2,6484.620989,223779865815 ,205276172135 ,94596642,22370.08667,65.28861,2740.135254,759920,251991
2017,330430,710,South Africa,83030698712 ,1527592883 ,20,8409.921857,349554116684 ,296357282715 ,57000451,13.32380142,65.40686,13723.41309,9427081,5461
2017,330430,724,Spain,350921494220 ,1527592883 ,0,3732.872622,1312539279462 ,1232076017362 ,46593236,,77.63075,10012.6416,42440472,35826
2017,330430,757,Switzerland,267501427846 ,1527592883 ,0,4448.984941,679950481623 ,671309197478 ,8451840,0.984691667,76.42092,8878.165039,27844596,63843
2017,330430,784,United Arab Emirates,270954907547 ,1527592883 ,5,5220.943113,385605506855 ,357045064670 ,9487203,3.6725,77.43435,6909.236328,16929623,306282
2017,330430,792,Turkey,233799651234 ,1527592883 ,0,3494.695779,858988610574 ,869683121563 ,81101892,3.648132635,69.37882,7967.700684,6379432,38082
2017,330430,818,Egypt,66338749061 ,1527592883 ,45,3249.215027,235733695652 ,332441717791 ,96442593,17.78253352,55.47428,8497.368164,2092474,3548
2017,330430,826,United Kingdom,641332371112 ,1527592883 ,0,4870.777319,2666229179958 ,2694283209613 ,66058859,0.776976682,83.34108,8875.389648,127906167,949468
2017,330430,842,USA,2405276626657 ,1527592883 ,0,8378.325868,19519353692000 ,18714960538000 ,324985539,1,83.35255333,11065.70215,144904270,7610113
2017,330420,36,Australia,228441691195 ,4758427312 ,0,12693.99345,1329188475752 ,1208846993740 ,24601860,1.304758077,80.22369,8329.652344,91599262,5882854
2017,330420,40,Austria,166475020975 ,4758427312 ,0,3682.443047,417237869116 ,395568644341 ,8797566,,78.85646,8289.029297,43695085,814206
2017,330420,56,Belgium,406412223480 ,4758427312 ,0,4174.760512,502698069367 ,475739588765 ,11375158,,72.4092,8722.114258,73713620,2766899
2017,330420,76,Brazil,150749493921 ,4758427312 ,18,9036.798223,2062831045936 ,1795700168991 ,207833831,3.191389446,55.38240333,18364.50586,34268462,138195
2017,330420,104,Myanmar,19253441935 ,4758427312 ,5,5567.623583,68945867478 ,67184236747 ,53382581,1360.358707,42.67139,3796.142578,673149,41654
2017,330420,124,Canada,432405117520 ,4758427312 ,0,7788.745713,1649878054227 ,1528243213982 ,36543321,1.297935846,79.54094,10617.70313,223116011,15615170
2017,330420,144,Sri Lanka,21316172076 ,4758427312 ,27,6488.697414,87428125558 ,82401038710 ,21444000,152.4464139,59.82373,5840.512695,338029,189
2017,330420,152,Chile,65257236198 ,4758427312 ,0,10081.89713,277044950259 ,250440136356 ,18470439,648.8337926,71.58185,18375.18164,23545436,205925
2017,330420,156,China,1843792938795 ,4758427312 ,5,6541.694285,12310409370893 ,11233276536737 ,1386395000,6.758755086,64.63936,955.651062,133245065,31096826
2017,330420,203,Czechia,162898931578 ,4758427312 ,0,4376.219794,218628940952 ,196272068576 ,10594438,23.37633333,76.38834,8262.0625,52448717,1126336
2017,330420,251,France,613132553087 ,4758427312 ,0,4875.784585,2595151045198 ,2471285607082 ,66864379,,76.25038,8981.466797,321154459,20779953
2017,330420,276,Germany,1167753276317 ,4758427312 ,0,4426.909955,3682602479929 ,3467498002104 ,82657002,,79.5543,8543.78418,344295193,5202057
2017,330420,320,Guatemala,18377914375 ,4758427312 ,15,7853.308818,71612352645 ,66053725049 ,16087418,7.34793875,61.95631,13029.69238,8616711,16
2017,330420,344,"China, Hong Kong SAR",589317409641 ,4758427312 ,0,7026.844188,341244161577 ,320837638329 ,7391700,7.79325,84.76059,2095.842529,118225680,29893364
2017,330420,360,Indonesia,156925129942 ,4758427312 ,0,8793.2294,1015618742566 ,931877364178 ,264645886,13380.83388,64.52893333,5291.683594,31903734,1413136
2017,330420,364,Iran,51612276867 ,4758427312 ,18,3958.983803,445345256459 ,417983583566 ,80673951,33226.29815,55.70786,6562.448242,19541766,359102
2017,330420,381,Italy,453582969038 ,4758427312 ,0,2872.30532,1961796197354 ,1875797463584 ,60536709,,71.82565,8982.65918,136954828,867321
2017,330420,392,Japan,671474268771 ,4758427312 ,0,7928.108588,4866864409658 ,4922538141455 ,126785797,112.1661411,78.02069667,1156.669556,117476763,27560293
2017,330420,398,Kazakhstan,29345907738 ,4758427312 ,6.5,5471.039042,166805800596 ,137278320084 ,18037776,326.0010227,74.84879,4227.771973,11766824,126633
2017,330420,414,Kuwait,33568329846 ,4758427312 ,5,4791.996647,120707220574 ,109419728567 ,4056099,0.303349758,59.96924,7181.024902,22421745,1490227
2017,330420,458,Malaysia,194720148769 ,4758427312 ,0,7715.05009,319112136545 ,301255380276 ,31105028,4.300440878,78.27291,4614.067383,25093315,2228905
2017,330420,484,Mexico,420369113272 ,4758427312 ,10,9718.23464,1158913035796 ,1078490651625 ,124777324,18.92651667,73.39408333,12066.00781,85829836,2585353
2017,330420,496,Mongolia,4337305039 ,4758427312 ,5,6452.097742,11425755280 ,11186734674 ,3113779,2439.777201,66.1351,2003.103271,1063998,162360
2017,330420,528,Netherlands,450075522630 ,4758427312 ,0,5404.010986,833869641687 ,783528181705 ,17131296,,75.57281,8573.182617,95888977,4113478
2017,330420,554,New Zealand,40128397719 ,4758427312 ,0,13420.37323,205415864858 ,188223664747 ,4793900,1.407408333,87.16633,10293.83691,14135716,371756
2017,330420,579,Norway,85525812090 ,4758427312 ,0,4472.583474,398393955269 ,368819929542 ,5276968,8.271666667,82.35614,7730.766602,36518091,690982
2017,330420,604,Peru,39763884637 ,4758427312 ,1.8,9864.3734,211007207484 ,191895943824 ,31444297,3.260488491,67.5175,16329.76465,14038323,200939
2017,330420,608,Philippines,101889431966 ,4758427312 ,0,7552.702765,328480738147 ,318627003966 ,105173264,50.40371979,59.25872,2615.750732,9190890,1140656
2017,330420,616,Poland,217978575741 ,4758427312 ,0,4487.922219,526508877305 ,472630364208 ,37974826,3.779333333,77.68044,7753.967285,103551251,1252852
2017,330420,643,Russian Federation,228212749972 ,4758427312 ,6.5,4285.221318,1574199387071 ,1276786979222 ,144496740,58.34280119,75.21312667,6614.064453,156810788,4565103
2017,330420,682,Saudi Arabia,134519106951 ,4758427312 ,5,5336.802072,688586244287 ,644935541446 ,33099147,3.75,59.44422,7557.271973,38809098,2640863
2017,330420,699,India,444052307098 ,4758427312 ,0,5763.240131,2652754685835 ,2294797978292 ,1338658835,65.12156865,55.90158667,4692.671875,17207301,40036
2017,330420,702,Singapore,327709659599 ,4758427312 ,0,8003.249153,341863349989 ,318652334419 ,5612253,1.380925,85.44138,4676.682617,116930961,6045623
2017,330420,704,Viet Nam,213215271369 ,4758427312 ,20,6191.339106,223779865815 ,205276172135 ,94596642,22370.08667,65.28861,2740.135254,4708670,3049684
2017,330420,710,South Africa,83030698712 ,4758427312 ,20,8220.993959,349554116684 ,296357282715 ,57000451,13.32380142,65.40686,13723.41309,18247051,301439
2017,330420,724,Spain,350921494220 ,4758427312 ,0,4338.315152,1312539279462 ,1232076017362 ,46593236,,77.63075,10012.6416,106064531,268033
2017,330420,757,Switzerland,267501427846 ,4758427312 ,0,4951.222386,679950481623 ,671309197478 ,8451840,0.984691667,76.42092,8878.165039,40454828,309810
2017,330420,784,United Arab Emirates,270954907547 ,4758427312 ,5,5056.641673,385605506855 ,357045064670 ,9487203,3.6725,77.43435,6909.236328,124366715,8160793
2017,330420,792,Turkey,233799651234 ,4758427312 ,0,4470.584679,858988610574 ,869683121563 ,81101892,3.648132635,69.37882,7967.700684,56590315,804376
2017,330420,818,Egypt,66338749061 ,4758427312 ,45,4949.111633,235733695652 ,332441717791 ,96442593,17.78253352,55.47428,8497.368164,999356,86
2017,330420,826,United Kingdom,641332371112 ,4758427312 ,0,4606.206785,2666229179958 ,2694283209613 ,66058859,0.776976682,83.34108,8875.389648,342725675,7034106
2017,330420,842,USA,2405276626657 ,4758427312 ,0,7985.609781,19519353692000 ,18714960538000 ,324985539,1,83.35255333,11065.70215,892447607,95218826
2017,330410,36,Australia,228441691195 ,4565918810 ,0,11867.45743,1329188475752 ,1208846993740 ,24601860,1.304758077,80.22369,8329.652344,84410543,807698
2017,330410,40,Austria,166475020975 ,4565918810 ,0,4000.216649,417237869116 ,395568644341 ,8797566,,78.85646,8289.029297,30186679,101034
2017,330410,56,Belgium,406412223480 ,4565918810 ,0,4593.279154,502698069367 ,475739588765 ,11375158,,72.4092,8722.114258,80277351,524195
2017,330410,76,Brazil,150749493921 ,4565918810 ,18,9216.809098,2062831045936 ,1795700168991 ,207833831,3.191389446,55.38240333,18364.50586,14173745,30653
2017,330410,104,Myanmar,19253441935 ,4565918810 ,5,6319.779476,68945867478 ,67184236747 ,53382581,1360.358707,42.67139,3796.142578,3898557,565710
2017,330410,124,Canada,432405117520 ,4565918810 ,0,8353.962125,1649878054227 ,1528243213982 ,36543321,1.297935846,79.54094,10617.70313,182192702,3730322
2017,330410,144,Sri Lanka,21316172076 ,4565918810 ,27,7065.968076,87428125558 ,82401038710 ,21444000,152.4464139,59.82373,5840.512695,699393,89
2017,330410,152,Chile,65257236198 ,4565918810 ,0,9868.640069,277044950259 ,250440136356 ,18470439,648.8337926,71.58185,18375.18164,23856301,92819
2017,330410,156,China,1843792938795 ,4565918810 ,5,6355.965244,12310409370893 ,11233276536737 ,1386395000,6.758755086,64.63936,955.651062,448306844,25824012
2017,330410,203,Czechia,162898931578 ,4565918810 ,0,4261.587569,218628940952 ,196272068576 ,10594438,23.37633333,76.38834,8262.0625,22878356,157289
2017,330410,251,France,613132553087 ,4565918810 ,0,5563.26835,2595151045198 ,2471285607082 ,66864379,,76.25038,8981.466797,167696503,1590702
2017,330410,276,Germany,1167753276317 ,4565918810 ,0,4567.667071,3682602479929 ,3467498002104 ,82657002,,79.5543,8543.78418,256051828,2024519
2017,330410,320,Guatemala,18377914375 ,4565918810 ,15,6653.494722,71612352645 ,66053725049 ,16087418,7.34793875,61.95631,13029.69238,7795872,623
2017,330410,344,"China, Hong Kong SAR",589317409641 ,4565918810 ,0,7352.373979,341244161577 ,320837638329 ,7391700,7.79325,84.76059,2095.842529,182478124,7363638
2017,330410,360,Indonesia,156925129942 ,4565918810 ,0,8484.01765,1015618742566 ,931877364178 ,264645886,13380.83388,64.52893333,5291.683594,24011398,1623761
2017,330410,364,Iran,51612276867 ,4565918810 ,26,4195.343567,445345256459 ,417983583566 ,80673951,33226.29815,55.70786,6562.448242,7187239,24347
2017,330410,381,Italy,453582969038 ,4565918810 ,0,2503.928535,1961796197354 ,1875797463584 ,60536709,,71.82565,8982.65918,83529125,82762
2017,330410,392,Japan,671474268771 ,4565918810 ,0,7467.598438,4866864409658 ,4922538141455 ,126785797,112.1661411,78.02069667,1156.669556,178368603,22181254
2017,330410,398,Kazakhstan,29345907738 ,4565918810 ,6.5,5098.178495,166805800596 ,137278320084 ,18037776,326.0010227,74.84879,4227.771973,8870548,59263
2017,330410,414,Kuwait,33568329846 ,4565918810 ,5,5023.559087,120707220574 ,109419728567 ,4056099,0.303349758,59.96924,7181.024902,16419689,313000
2017,330410,458,Malaysia,194720148769 ,4565918810 ,0,7717.850878,319112136545 ,301255380276 ,31105028,4.300440878,78.27291,4614.067383,36744563,3483395
2017,330410,484,Mexico,420369113272 ,4565918810 ,10,9373.417326,1158913035796 ,1078490651625 ,124777324,18.92651667,73.39408333,12066.00781,81427198,433576
2017,330410,496,Mongolia,4337305039 ,4565918810 ,5,6206.266039,11425755280 ,11186734674 ,3113779,2439.777201,66.1351,2003.103271,1094175,94455
2017,330410,528,Netherlands,450075522630 ,4565918810 ,0,5324.345301,833869641687 ,783528181705 ,17131296,,75.57281,8573.182617,59449722,214715
2017,330410,554,New Zealand,40128397719 ,4565918810 ,0,13236.46401,205415864858 ,188223664747 ,4793900,1.407408333,87.16633,10293.83691,14382780,116950
2017,330410,579,Norway,85525812090 ,4565918810 ,0,4531.403084,398393955269 ,368819929542 ,5276968,8.271666667,82.35614,7730.766602,22002252,180681
2017,330410,604,Peru,39763884637 ,4565918810 ,1.8,9183.335029,211007207484 ,191895943824 ,31444297,3.260488491,67.5175,16329.76465,14775225,19235
2017,330410,608,Philippines,101889431966 ,4565918810 ,0,6630.690191,328480738147 ,318627003966 ,105173264,50.40371979,59.25872,2615.750732,11366105,811077
2017,330410,616,Poland,217978575741 ,4565918810 ,0,4272.029455,526508877305 ,472630364208 ,37974826,3.779333333,77.68044,7753.967285,64061933,108698
2017,330410,643,Russian Federation,228212749972 ,4565918810 ,6.5,4239.425988,1574199387071 ,1276786979222 ,144496740,58.34280119,75.21312667,6614.064453,149421687,2377411
2017,330410,682,Saudi Arabia,134519106951 ,4565918810 ,5,5691.35073,688586244287 ,644935541446 ,33099147,3.75,59.44422,7557.271973,44357737,979999
2017,330410,699,India,444052307098 ,4565918810 ,0,5695.603516,2652754685835 ,2294797978292 ,1338658835,65.12156865,55.90158667,4692.671875,21521480,54730
2017,330410,702,Singapore,327709659599 ,4565918810 ,0,7721.743504,341863349989 ,318652334419 ,5612253,1.380925,85.44138,4676.682617,357486966,4693718
2017,330410,704,Viet Nam,213215271369 ,4565918810 ,20,6489.886451,223779865815 ,205276172135 ,94596642,22370.08667,65.28861,2740.135254,9035775,10450783
2017,330410,710,South Africa,83030698712 ,4565918810 ,20,7638.754818,349554116684 ,296357282715 ,57000451,13.32380142,65.40686,13723.41309,19129934,91317
2017,330410,724,Spain,350921494220 ,4565918810 ,0,3981.905368,1312539279462 ,1232076017362 ,46593236,,77.63075,10012.6416,98675471,75802
2017,330410,757,Switzerland,267501427846 ,4565918810 ,0,4973.581163,679950481623 ,671309197478 ,8451840,0.984691667,76.42092,8878.165039,29842447,43328
2017,330410,784,United Arab Emirates,270954907547 ,4565918810 ,5,5623.2604,385605506855 ,357045064670 ,9487203,3.6725,77.43435,6909.236328,121884059,1690631
2017,330410,792,Turkey,233799651234 ,4565918810 ,0,4278.361726,858988610574 ,869683121563 ,81101892,3.648132635,69.37882,7967.700684,32163776,66459
2017,330410,818,Egypt,66338749061 ,4565918810 ,45,4422.393786,235733695652 ,332441717791 ,96442593,17.78253352,55.47428,8497.368164,5381424,0
2017,330410,826,United Kingdom,641332371112 ,4565918810 ,0,4386.842117,2666229179958 ,2694283209613 ,66058859,0.776976682,83.34108,8875.389648,275459946,1232216
2017,330410,842,USA,2405276626657 ,4565918810 ,0,7999.054938,19519353692000 ,18714960538000 ,324985539,1,83.35255333,11065.70215,720083906,19909968
2017,321590,12,Algeria,46052990973 ,3288030228 ,15,4676.226425,170163165961 ,159994837855 ,41389198,110.9730167,46.10981,9954.009766,8949707,15902
2017,321590,36,Australia,228441691195 ,3288030228 ,0,12882.74872,1329188475752 ,1208846993740 ,24601860,1.304758077,80.22369,8329.652344,2270160,12151
2017,321590,40,Austria,166475020975 ,3288030228 ,0,4007.627863,417237869116 ,395568644341 ,8797566,,78.85646,8289.029297,80674156,7371
2017,321590,56,Belgium,406412223480 ,3288030228 ,0,4425.743408,502698069367 ,475739588765 ,11375158,,72.4092,8722.114258,40704947,12648
2017,321590,76,Brazil,150749493921 ,3288030228 ,14,10377.58314,2062831045936 ,1795700168991 ,207833831,3.191389446,55.38240333,18364.50586,8786482,53353
2017,321590,104,Myanmar,19253441935 ,3288030228 ,1.5,4432.672663,68945867478 ,67184236747 ,53382581,1360.358707,42.67139,3796.142578,712140,17983
2017,321590,124,Canada,432405117520 ,3288030228 ,0,8208.933121,1649878054227 ,1528243213982 ,36543321,1.297935846,79.54094,10617.70313,12937000,51060
2017,321590,144,Sri Lanka,21316172076 ,3288030228 ,10,6069.641047,87428125558 ,82401038710 ,21444000,152.4464139,59.82373,5840.512695,2127464,72545
2017,321590,152,Chile,65257236198 ,3288030228 ,0,10065.09521,277044950259 ,250440136356 ,18470439,648.8337926,71.58185,18375.18164,1783030,4580
2017,321590,156,China,1843792938795 ,3288030228 ,0,6899.297706,12310409370893 ,11233276536737 ,1386395000,6.758755086,64.63936,955.651062,199629500,11950188
2017,321590,203,Czechia,162898931578 ,3288030228 ,0,3232.59261,218628940952 ,196272068576 ,10594438,23.37633333,76.38834,8262.0625,108515665,506822
2017,321590,251,France,613132553087 ,3288030228 ,0,4334.613921,2595151045198 ,2471285607082 ,66864379,,76.25038,8981.466797,637216834,355919
2017,321590,276,Germany,1167753276317 ,3288030228 ,0,4126.811856,3682602479929 ,3467498002104 ,82657002,,79.5543,8543.78418,299903400,803287
2017,321590,320,Guatemala,18377914375 ,3288030228 ,0,7180.122057,71612352645 ,66053725049 ,16087418,7.34793875,61.95631,13029.69238,1793884,0
2017,321590,344,"China, Hong Kong SAR",589317409641 ,3288030228 ,0,6116.576818,341244161577 ,320837638329 ,7391700,7.79325,84.76059,2095.842529,41574081,790939
2017,321590,360,Indonesia,156925129942 ,3288030228 ,0,8082.571777,1015618742566 ,931877364178 ,264645886,13380.83388,64.52893333,5291.683594,17014930,1054550
2017,321590,364,Iran,51612276867 ,3288030228 ,7.5,4723.599642,445345256459 ,417983583566 ,80673951,33226.29815,55.70786,6562.448242,1205023,78621
2017,321590,381,Italy,453582969038 ,3288030228 ,0,3384.325842,1961796197354 ,1875797463584 ,60536709,,71.82565,8982.65918,140920395,294969
2017,321590,392,Japan,671474268771 ,3288030228 ,3.9,7738.029277,4866864409658 ,4922538141455 ,126785797,112.1661411,78.02069667,1156.669556,3773852,493188
2017,321590,398,Kazakhstan,29345907738 ,3288030228 ,3.8,4432.937701,166805800596 ,137278320084 ,18037776,326.0010227,74.84879,4227.771973,1693353,644
2017,321590,414,Kuwait,33568329846 ,3288030228 ,5,5421.076434,120707220574 ,109419728567 ,4056099,0.303349758,59.96924,7181.024902,4080795,8579
2017,321590,458,Malaysia,194720148769 ,3288030228 ,0,7232.388626,319112136545 ,301255380276 ,31105028,4.300440878,78.27291,4614.067383,29736528,309577
2017,321590,484,Mexico,420369113272 ,3288030228 ,2.5,9709.315963,1158913035796 ,1078490651625 ,124777324,18.92651667,73.39408333,12066.00781,21990118,98747
2017,321590,496,Mongolia,4337305039 ,3288030228 ,5,5631.333937,11425755280 ,11186734674 ,3113779,2439.777201,66.1351,2003.103271,111909,450
2017,321590,528,Netherlands,450075522630 ,3288030228 ,0,5437.176318,833869641687 ,783528181705 ,17131296,,75.57281,8573.182617,227484802,6740
2017,321590,554,New Zealand,40128397719 ,3288030228 ,0,14103.47398,205415864858 ,188223664747 ,4793900,1.407408333,87.16633,10293.83691,1250925,22294
2017,321590,579,Norway,85525812090 ,3288030228 ,0,4271.703055,398393955269 ,368819929542 ,5276968,8.271666667,82.35614,7730.766602,25767070,5037
2017,321590,604,Peru,39763884637 ,3288030228 ,1.2,10478.48196,211007207484 ,191895943824 ,31444297,3.260488491,67.5175,16329.76465,3365152,1475
2017,321590,608,Philippines,101889431966 ,3288030228 ,0,7355.712244,328480738147 ,318627003966 ,105173264,50.40371979,59.25872,2615.750732,42410312,1231826
2017,321590,616,Poland,217978575741 ,3288030228 ,0,3889.919564,526508877305 ,472630364208 ,37974826,3.779333333,77.68044,7753.967285,58833099,786045
2017,321590,643,Russian Federation,228212749972 ,3288030228 ,3.8,4083.682967,1574199387071 ,1276786979222 ,144496740,58.34280119,75.21312667,6614.064453,73229719,1071154
2017,321590,682,Saudi Arabia,134519106951 ,3288030228 ,5,4630.330117,688586244287 ,644935541446 ,33099147,3.75,59.44422,7557.271973,23111786,151757
2017,321590,699,India,444052307098 ,3288030228 ,0,6038.113074,2652754685835 ,2294797978292 ,1338658835,65.12156865,55.90158667,4692.671875,54080445,4307483
2017,321590,702,Singapore,327709659599 ,3288030228 ,0,8521.655857,341863349989 ,318652334419 ,5612253,1.380925,85.44138,4676.682617,52196402,787562
2017,321590,704,Viet Nam,213215271369 ,3288030228 ,0,6258.246636,223779865815 ,205276172135 ,94596642,22370.08667,65.28861,2740.135254,20414642,9146726
2017,321590,710,South Africa,83030698712 ,3288030228 ,0,8321.776029,349554116684 ,296357282715 ,57000451,13.32380142,65.40686,13723.41309,15213674,70323
2017,321590,724,Spain,350921494220 ,3288030228 ,0,4966.511398,1312539279462 ,1232076017362 ,46593236,,77.63075,10012.6416,75471681,119017
2017,321590,757,Switzerland,267501427846 ,3288030228 ,0,4442.048572,679950481623 ,671309197478 ,8451840,0.984691667,76.42092,8878.165039,57925083,9378
2017,321590,784,United Arab Emirates,270954907547 ,3288030228 ,5,5027.252155,385605506855 ,357045064670 ,9487203,3.6725,77.43435,6909.236328,32375476,43631
2017,321590,792,Turkey,233799651234 ,3288030228 ,0,4169.659785,858988610574 ,869683121563 ,81101892,3.648132635,69.37882,7967.700684,28493105,5054861
2017,321590,818,Egypt,66338749061 ,3288030228 ,10,4267.894102,235733695652 ,332441717791 ,96442593,17.78253352,55.47428,8497.368164,5777837,38671
2017,321590,826,United Kingdom,641332371112 ,3288030228 ,0,4159.389739,2666229179958 ,2694283209613 ,66058859,0.776976682,83.34108,8875.389648,323925389,29737
2017,321590,842,USA,2405276626657 ,3288030228 ,0,7533.871949,19519353692000 ,18714960538000 ,324985539,1,83.35255333,11065.70215,34680188,728825
2017,321519,12,Algeria,46052990973 ,7689466022 ,15,4827.758863,170163165961 ,159994837855 ,41389198,110.9730167,46.10981,9954.009766,22632305,18980
2017,321519,36,Australia,228441691195 ,7689466022 ,0,12216.88114,1329188475752 ,1208846993740 ,24601860,1.304758077,80.22369,8329.652344,192514111,922116
2017,321519,40,Austria,166475020975 ,7689466022 ,0,3974.017988,417237869116 ,395568644341 ,8797566,,78.85646,8289.029297,110494999,201
2017,321519,56,Belgium,406412223480 ,7689466022 ,0,3419.529961,502698069367 ,475739588765 ,11375158,,72.4092,8722.114258,153169910,1610
2017,321519,76,Brazil,150749493921 ,7689466022 ,14,10164.13898,2062831045936 ,1795700168991 ,207833831,3.191389446,55.38240333,18364.50586,98903457,1438211
2017,321519,104,Myanmar,19253441935 ,7689466022 ,1.5,5009.744373,68945867478 ,67184236747 ,53382581,1360.358707,42.67139,3796.142578,4947502,591178
2017,321519,124,Canada,432405117520 ,7689466022 ,0,8105.895995,1649878054227 ,1528243213982 ,36543321,1.297935846,79.54094,10617.70313,144224735,159878
2017,321519,144,Sri Lanka,21316172076 ,7689466022 ,15,6492.482818,87428125558 ,82401038710 ,21444000,152.4464139,59.82373,5840.512695,21061330,127892
2017,321519,152,Chile,65257236198 ,7689466022 ,0,11180.7522,277044950259 ,250440136356 ,18470439,648.8337926,71.58185,18375.18164,32465808,489375
2017,321519,156,China,1843792938795 ,7689466022 ,3.2,6924.788521,12310409370893 ,11233276536737 ,1386395000,6.758755086,64.63936,955.651062,258437875,21376707
2017,321519,203,Czechia,162898931578 ,7689466022 ,0,3855.616179,218628940952 ,196272068576 ,10594438,23.37633333,76.38834,8262.0625,66653387,105623
2017,321519,251,France,613132553087 ,7689466022 ,0,4534.93533,2595151045198 ,2471285607082 ,66864379,,76.25038,8981.466797,550882605,472430
2017,321519,276,Germany,1167753276317 ,7689466022 ,0,4176.23381,3682602479929 ,3467498002104 ,82657002,,79.5543,8543.78418,1250904804,2614511
2017,321519,320,Guatemala,18377914375 ,7689466022 ,2.5,7019.341459,71612352645 ,66053725049 ,16087418,7.34793875,61.95631,13029.69238,21290224,1309064
2017,321519,344,"China, Hong Kong SAR",589317409641 ,7689466022 ,0,6918.723801,341244161577 ,320837638329 ,7391700,7.79325,84.76059,2095.842529,123538673,11749244
2017,321519,360,Indonesia,156925129942 ,7689466022 ,0,8988.143555,1015618742566 ,931877364178 ,264645886,13380.83388,64.52893333,5291.683594,80047067,3579512
2017,321519,364,Iran,51612276867 ,7689466022 ,10,4693.583416,445345256459 ,417983583566 ,80673951,33226.29815,55.70786,6562.448242,42448816,1293585
2017,321519,381,Italy,453582969038 ,7689466022 ,0,4142.251908,1961796197354 ,1875797463584 ,60536709,,71.82565,8982.65918,271815379,853601
2017,321519,392,Japan,671474268771 ,7689466022 ,3.9,7925.646118,4866864409658 ,4922538141455 ,126785797,112.1661411,78.02069667,1156.669556,31580235,3649050
2017,321519,398,Kazakhstan,29345907738 ,7689466022 ,0,4745.633211,166805800596 ,137278320084 ,18037776,326.0010227,74.84879,4227.771973,8021880,50693
2017,321519,414,Kuwait,33568329846 ,7689466022 ,5,4467.256266,120707220574 ,109419728567 ,4056099,0.303349758,59.96924,7181.024902,7088440,41308
2017,321519,458,Malaysia,194720148769 ,7689466022 ,0,7987.606029,319112136545 ,301255380276 ,31105028,4.300440878,78.27291,4614.067383,91253916,1410311
2017,321519,484,Mexico,420369113272 ,7689466022 ,1.3,8682.658333,1158913035796 ,1078490651625 ,124777324,18.92651667,73.39408333,12066.00781,169992202,2685582
2017,321519,496,Mongolia,4337305039 ,7689466022 ,5,4595.359443,11425755280 ,11186734674 ,3113779,2439.777201,66.1351,2003.103271,446779,73163
2017,321519,528,Netherlands,450075522630 ,7689466022 ,0,5439.940507,833869641687 ,783528181705 ,17131296,,75.57281,8573.182617,481800855,2374143
2017,321519,554,New Zealand,40128397719 ,7689466022 ,2.8,13785.54558,205415864858 ,188223664747 ,4793900,1.407408333,87.16633,10293.83691,54932851,43798
